date,AAPL,ABBV,AEP,AMZN,BAC,BLK,COP,CVX,DUK,EOG,EXC,GOOGL,GS,HD,JNJ,JPM,MCD,META,MRK,MS,MSFT,NEE,NKE,NVDA,PFE,SLB,SO,UNH,WMT,XOM
2021-12-01,1.1159119690000366e-15,3.1669138933064953e-17,0.14999999999999605,1.6394596455661305e-15,1.4830499296579406e-15,1.1670998640685087e-15,0.14999999999999594,3.44308416960439e-15,0.0,5.588395008301456e-15,5.962333807912036e-16,1.456744474448011e-15,4.705270733008846e-16,2.8615723343917903e-15,0.14999999999999392,1.0656320932510214e-15,0.0,5.502903137321304e-16,0.1499999999999915,1.2579831111771061e-15,1.032604584571682e-15,5.043135235009642e-16,0.0,4.624864537613589e-15,9.546368958428182e-16,0.14999999999999566,7.574596690616819e-16,1.7624081719259867e-15,0.10178079947057805,0.14821920052941634
2022-01-01,0.14999999999999983,1.4171637137284746e-16,0.0,2.359223927328455e-16,0.14999999999999983,0.0,0.14999999999999983,0.0,0.0,0.14999999999999983,0.0,0.10000000000000003,0.14999999999999983,0.0,0.0,0.0,0.0,0.0,1.0681403328730706e-16,0.14999999999999983,0.0,3.2507330083716756e-16,0.0,0.0,0.0,1.1563718827922638e-17,1.7092328214361052e-16,0.0,0.0,0.0
2022-02-01,6.713187820786273e-17,1.0770587755864398e-16,0.0,2.630825094613074e-16,0.12268770340461684,0.1499999999999998,1.808855221464054e-16,1.3478531385115265e-16,0.0,2.916408856384796e-17,2.409638472167003e-18,0.0,1.529662742584598e-17,0.14999999999999983,3.138112112954411e-18,0.0,2.9425389145496866e-17,0.0,0.0,0.14999999999999983,1.2423979771242623e-17,1.154709282195816e-16,0.14999999999999977,0.14999999999999983,1.507220668975094e-17,0.0,0.0,7.969122753798736e-17,0.12731229659538307,0.0
2022-03-01,7.105715400051728e-16,2.7917194941073165e-16,0.0,0.14999999999999955,1.2281121211180943e-16,4.124550165260884e-17,0.0,0.0,1.529614229791869e-16,0.0,2.2239404454779787e-16,3.468546513893533e-16,0.0,3.1776727548195406e-16,0.1499999999999996,6.8981719510619235e-18,0.0,0.14999999999999902,0.10321161927316401,0.0,1.415979455080173e-16,2.7929574383208127e-16,0.14999999999999955,0.035285440060983914,0.11150294066585181,0.0,1.741989423315219e-16,9.645275326543368e-17,0.14999999999999955,3.089157484683611e-17
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.12395990046964275,0.0421719314587223,0.0,0.0,0.0,0.0,0.0,1.5706224094289756e-16,0.14999999999999986,0.0,0.14999999999999986,9.653406941430183e-17,0.14999999999999986,0.0,0.0,0.0,0.0,0.122280207577707,0.10405098602733111,0.14999999999999986,0.007536974466596971,0.0,0.0,0.0,0.0
2022-05-01,1.7579055179790955e-16,0.1499999999999996,1.3170149912996339e-16,0.0,3.2976870584713315e-17,0.0,0.1251195448386625,3.444653730082731e-16,0.0,0.0,0.0,0.0,0.14999999999999988,0.14999999999999988,0.010721528256316122,1.3081260952814023e-16,0.0,0.0,0.0,0.0,0.0,0.14999999999999988,0.0,0.07157762883152094,0.0,0.14999999999999986,0.0,0.04258129807350055,0.0,0.0
2022-06-01,0.0,0.14999999999999983,1.7518455638603742e-16,0.14999999999999983,1.828610246728179e-17,0.0,1.354138184136063e-16,2.59616503535805e-16,0.14999999999999983,2.2083351169822822e-17,0.0,0.0,0.0,0.07936130393708597,0.1387238349658436,0.0,0.0,0.0,4.9050889111964214e-17,0.1350242619129069,0.0,0.0,0.0,0.14999999999999983,1.4288126087660022e-16,4.283057617986963e-17,5.215102969891495e-17,1.4090229487927318e-16,0.0,0.046890599184163266
2022-07-01,0.0,0.0,0.14999999999999983,2.564939992328932e-16,0.0,0.0,6.983177757033409e-17,0.0,0.14999999999999983,0.0,0.14999999999999963,1.6918301614984854e-17,4.075880135259066e-17,0.0,0.0,0.1380259190445666,0.0,8.219555794165052e-17,1.0208418748969781e-16,6.60277907411288e-17,0.0,0.0,0.1499999999999998,0.013328537399900949,0.0,9.107400453880338e-17,0.09864554355553243,0.0,0.14999999999999983,1.3795878028939895e-16
2022-08-01,0.0,2.7302095297535434e-16,0.0,0.0,0.12917632556015493,0.1499999999999998,0.11729141221831679,0.0,0.04456043300756239,0.0,0.0,0.0,0.0,0.0,0.0,0.026405454749569172,0.0,0.1499999999999998,0.0,0.0,8.254511400130162e-17,0.0,0.1499999999999998,0.10603061975069149,0.0,0.02607867585364154,0.0,0.0,0.09670479488697663,0.0037522839730871373
2022-09-01,0.0,0.09632135061690456,0.0,1.60534337048651e-17,0.0,3.590435160032941e-17,4.5400837618426356e-17,0.0,0.06760396978313382,0.0,4.777614231108954e-17,0.0,0.0,0.14999999999999988,0.14999999999999988,0.0,0.0,0.0,0.14999999999999988,0.0,7.30537505772757e-17,0.0,0.0,0.14999999999999988,2.573837319814457e-16,0.12392309988216146,0.0,0.0,0.11215157971779986,1.1331589505800278e-16
2022-10-01,0.0,9.347229507709471e-17,0.1499999999999997,1.695353734642261e-16,0.04775120131388304,1.9310528368838908e-16,0.0,0.0,2.657590201772961e-16,0.02135815802959801,0.14999999999999955,1.2775781181387388e-16,9.379320210570185e-17,4.875634143945251e-17,0.0,0.14999999999999927,0.14999999999999974,6.094300741372678e-17,2.4353619626908787e-16,0.0,1.1268126987443117e-16,9.262157615993306e-17,1.282390106419569e-16,0.14999999999999958,0.1499999999999999,2.307278693013133e-16,3.3870498701411616e-16,0.03089064065651906,1.2291918610786344e-16,9.625101208811204e-17
2022-11-01,2.333318902983584e-16,0.05456184226806803,0.14999999999999952,0.0,1.3829818174821495e-16,0.0,1.0663708630250083e-16,0.0,0.14999999999999974,2.3179301603668813e-16,1.77098369052797e-16,0.14999999999999963,7.564923296014953e-17,1.829818954182119e-16,0.0,1.7165291937147052e-16,1.7149848514879448e-16,9.650218799889879e-17,0.14999999999999977,8.439639311674033e-17,9.97547945163553e-17,1.9392791759208835e-16,0.07440048356782929,9.628607420340343e-20,1.1252466322916112e-16,5.84903972516324e-17,0.1499999999999996,4.880337072987175e-17,3.7775458915144393e-17,0.12103767416410222
2022-12-01,1.0790848650706357e-16,0.0,0.0,0.0884669928075095,8.446902281986288e-17,0.0,0.13809855683676214,1.3515397727296313e-16,0.12823204804431731,1.4990484452425216e-16,1.607158646240349e-17,0.1140655786827139,7.117080421704878e-17,0.0,7.377487506871696e-17,9.179952741458206e-18,1.7317558541167613e-16,0.14999999999999986,0.14999999999999986,0.0,0.0,0.04875576336482957,1.0039893870430231e-16,1.5888382648940477e-16,0.02759943961194242,0.004781620651924485,0.1499999999999997,0.0,1.1332066256806338e-16,0.0
2023-01-01,0.1499999999999996,0.0,0.0,0.14999999999999972,0.0,0.0,0.0,6.159130638881336e-17,0.10000000000000131,0.0,0.0,0.0,0.0,7.475617742875809e-17,6.383745007602425e-16,0.0,0.0,0.14999999999999972,0.0,0.0,0.0,0.0,0.0,0.14999999999999958,1.9330847987788476e-17,0.1499999999999997,0.1499999999999997,8.507508817148122e-17,7.696265540739363e-17,9.74444716657443e-18
2023-02-01,1.0560546606280566e-17,0.1194776795046711,0.0,0.0,1.1550042992187878e-16,3.766508586400899e-17,0.14999999999999994,0.14999999999999983,6.350744208346681e-17,0.1499999999999999,2.986030144507676e-16,0.0,0.0,1.523338919875351e-16,1.1794252622204872e-16,1.0227077390989495e-16,0.0,1.6957895023740816e-16,0.07318391450909628,1.663510212882734e-17,6.708795047935532e-17,9.102982358345568e-18,1.4929651643083834e-16,0.009341460287937817,6.323398281239125e-17,0.1499999999999997,1.409545116552945e-16,0.04799694569829442,9.349157771660311e-18,0.14999999999999966
2023-03-01,0.0,0.14999999999999994,2.03877441693308e-16,7.07309443623618e-16,3.5726908456350196e-16,0.0,0.14999999999999977,4.853403645778652e-16,3.318852688082444e-17,0.14999999999999977,0.0418629678118172,2.5895517187528256e-17,2.652253050942527e-17,1.2625771436548113e-16,0.0,0.0,0.0,1.9549161658563996e-16,0.14999999999999994,0.0,0.0,0.0,0.0,0.05813703218818157,5.7365078830534456e-18,0.14999999999999966,0.0,3.2177422155177645e-16,0.0,0.14999999999999986
2023-04-01,4.76029496537403e-16,0.1499999999999996,0.0,3.850461990638895e-16,3.3827047484543773e-16,0.0,0.1499999999999998,0.14183925045751744,1.2765550382309206e-16,0.0011831231047552766,0.0,4.34719106994357e-17,4.4160346990531624e-17,0.0,9.923478495550809e-18,0.0,0.0,3.918205428626236e-17,0.14999999999999974,4.9454911927006793e-17,1.7415961342313432e-17,1.0252088077053907e-16,9.593837793713607e-17,0.14999999999999944,7.583398314610003e-17,0.10697762643772721,5.33207944988346e-17,1.1111186235511705e-16,2.1376937978665512e-17,0.14999999999999963
2023-05-01,2.5916763567080715e-17,0.1499999999999996,2.5942761614073866e-16,1.7455489179999047e-16,3.901645505046913e-17,2.0275206336819714e-17,0.1499999999999996,0.14999999999999997,5.760839110269185e-18,0.0014155030134374864,0.08928462260704831,0.0,1.1375507989340808e-16,1.8673713428019387e-17,6.854186846188007e-18,1.0246468443030096e-17,5.894949195970268e-16,7.718963904919032e-17,0.14999999999999974,0.0,1.2607333231281402e-16,0.0,2.3739189634943133e-16,0.13466827046031024,5.3135234143501274e-17,0.02463160391920321,0.0,0.0,1.0681120935805194e-16,0.14999999999999997
2023-06-01,0.1499999999999998,0.01687818316235082,5.04536554044178e-17,0.0,0.0,0.0,0.1499999999999998,0.1499999999999998,4.236173596614297e-17,0.0,0.08312181683764956,1.0462952123409585e-16,7.334704631189791e-17,0.0,5.5367407780200644e-17,0.0,0.0,0.0,0.1499999999999998,0.0,2.906796339861273e-16,0.0,1.4555555868595192e-16,0.1499999999999998,0.0,0.0,1.0650621380753827e-16,0.0,0.0,0.1499999999999998
2023-07-01,0.1499999999999985,0.0,0.0,1.850298446480985e-16,0.0,3.870576438336633e-16,0.1499999999999998,0.14999999999999986,2.1959949051547707e-16,0.09073538315296852,0.009264616847030989,3.1360311637438586e-17,8.55193770587458e-17,7.178590191784687e-17,1.3867604990283865e-16,0.0,1.3795460262798653e-16,8.423425423488107e-17,0.1499999999999998,2.2254809761253765e-16,7.221551739062859e-17,1.3162274817049073e-16,9.400681381678646e-17,0.14999999999999963,0.0,7.239524969017258e-16,3.528191642468436e-17,2.8036872791217843e-16,9.348895084673521e-17,0.14999999999999977
2023-08-01,0.0,3.816391647148973e-16,0.0,1.676914576730832e-16,0.0,0.0,0.14999999999999988,0.14999999999999988,1.7300320913802694e-16,0.14999999999999988,0.0,0.0,9.289487520718518e-17,0.0,0.0,0.0,0.0,0.0,0.09999999999999984,0.0,0.0,0.0,0.0,0.14999999999999988,0.0,0.14999999999999988,0.0,1.1803183914423872e-16,0.0,0.14999999999999988
2023-09-01,0.0,0.0,4.87723033790077e-16,2.399826609641752e-16,2.5744269440219475e-16,0.0,0.14999999999999958,0.14999999999999972,2.777702649072396e-16,0.1499999999999995,0.0,7.149305494311434e-18,3.790582659942594e-17,1.241268642088222e-16,1.3639475397781686e-16,1.3440374599773687e-16,2.515670801505514e-16,2.6684780338121107e-17,0.09999999999999974,1.2149225433203212e-16,0.0,0.0,1.3330086540292696e-16,0.1499999999999996,1.3716291917070348e-16,0.14999999999999977,6.91472366793923e-17,1.136909882012211e-16,0.0,0.14999999999999944
2023-10-01,0.0,0.0879119719944778,0.0,0.0,0.0,0.0,0.14999999999999963,0.14999999999999963,3.6276274287563e-16,0.14999999999999963,0.0,4.345508141466563e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.012088028005523391,0.0,0.0,1.4297497353744796e-16,0.0,0.14999999999999963,0.0,0.14999999999999944,3.369541066330956e-16,0.0,1.2330667039145578e-17,0.1499999999999996
2023-11-01,0.0,0.14999999999999983,0.0,3.8448289759409455e-17,2.082372361164618e-16,3.076763143885479e-16,0.1499999999999997,0.0,1.3400787004564696e-16,0.14999999999999983,1.1135609835116744e-16,1.5011012674340976e-16,0.0,1.946098964779613e-18,0.0,1.7658106137423443e-17,3.738303214979139e-17,0.0,0.1000000000000002,7.311251141043108e-18,8.285159381833481e-17,0.0,1.0196553241494422e-16,0.1499999999999996,0.0,0.14999999999999983,0.0,0.0,0.0,0.14999999999999974
2023-12-01,0.0,0.09999999999999849,2.541237678876983e-18,9.222710685751535e-18,1.5728161829276702e-16,2.6811244895517945e-17,0.15,0.0,0.0,0.15,3.294543174158019e-16,0.0,0.0,0.0,0.0,5.4192527731081654e-17,8.165978673915913e-16,0.0,0.15,2.2762010685638093e-17,0.0,3.065094409835181e-16,0.0,0.15,0.0,0.15,0.0,0.0,3.512896663510643e-17,0.14999999999999988
2024-01-01,1.4034943784757895e-16,6.019490461639516e-16,4.716467469381357e-16,0.0,0.0,9.359251586971926e-17,0.14999999999999986,0.09999999999999835,7.879525713899549e-17,0.14999999999999966,0.0,0.0,6.261134984917191e-17,0.0,0.0,3.952898038337615e-16,5.325569205190839e-16,2.0981779354137245e-16,0.14999999999999966,2.0879811652114324e-17,4.59932395706541e-16,2.534517395913756e-16,1.4656436060187532e-16,0.14999999999999933,0.0,0.14999999999999958,0.0,0.0,3.5663302918353418e-16,0.14999999999999963
2024-02-01,1.526269655034281e-16,0.14999999999999913,2.4511143768070653e-16,2.6773586158865695e-16,3.3322363627301966e-16,2.829034112171775e-16,0.14999999999999977,0.0,2.0331300904551565e-16,2.927954313949871e-16,2.2271902264512445e-16,3.2713302057956166e-16,5.260516362724106e-16,3.065240775524568e-16,2.721913052993946e-16,0.0,0.0,0.011288885622321715,0.14999999999999847,3.415655769963776e-16,0.14999999999999977,2.041410780043298e-16,3.8062129689769703e-16,0.14999999999999938,3.630833271757803e-16,0.01590697345492464,2.2900728792006103e-16,1.9905123339804364e-16,0.07280414092275256,0.1499999999999992
2024-03-01,0.0,6.376867037823003e-16,0.0,0.0,0.0,0.0,1.9285162883814336e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.092842305533858e-16,0.0,0.1499999999999997,0.0,0.1499999999999997,0.1499999999999997,0.0,0.12497996103490752,0.0,0.0,0.1499999999999997,0.0,0.0,0.0,0.0,0.1250200389650911,0.1499999999999997
2024-04-01,1.348761259638685e-16,0.0,0.0,0.0,0.0,0.0,0.06509468573632447,0.0,0.0,0.0,0.0,0.0,7.354123310940344e-16,0.0,0.0,0.14999999999999988,0.0,0.14999999999999988,0.14999999999999988,0.0,0.10583678914413745,0.0,0.0,0.14999999999999988,0.0,0.07906852511953763,0.0,0.0,9.233880530783763e-17,0.14999999999999988
2024-05-01,0.0,1.7617502289763884e-16,0.0,0.0,0.0,0.0,0.08462082338700085,6.085790075006874e-17,0.0,0.0,0.0,0.0,0.14999999999999997,5.5241561959749467e-17,0.0,0.14999999999999997,0.0,0.14999999999999997,0.14999999999999997,0.0,0.015379176612999128,0.0,0.0,0.14999999999999997,1.421298565731481e-16,0.0,0.0,0.0,5.254611809518993e-17,0.14999999999999997
2024-06-01,0.0,0.0,1.3399583958125727e-16,0.0,0.0,0.0,0.0,1.0989569090944535e-17,0.0,0.0,0.0,0.10974736148605566,0.1382917539881236,0.0,0.0,0.14999999999999977,0.0,0.14999999999999977,0.017632511007126022,0.0,0.13432837351869542,5.616199345274418e-19,0.0,0.14999999999999977,8.808603476166495e-17,0.0,3.304748419074186e-17,0.0,0.14999999999999977,8.543997406688242e-17
2024-07-01,0.0,0.0,3.8103340561617154e-17,0.14999999999999988,0.0,3.569223085849142e-16,4.9555940310586835e-17,0.0,0.0,0.0,0.0,0.0,0.09999999999999944,1.6651905710832145e-16,0.0,0.14999999999999986,5.721555682650179e-17,0.14999999999999988,1.669275511966946e-16,4.402358936568174e-17,0.14999999999999988,0.0,2.3738745628602004e-16,0.1499999999999998,2.2034068177957852e-16,3.9980279283112407e-17,0.0,1.154514219112946e-16,0.14999999999999988,0.0
2024-08-01,8.471815512879056e-16,0.14999999999999888,1.4318559378005828e-16,2.5400840848828036e-16,3.587518339146246e-16,5.788736526187999e-16,1.1448745098614092e-16,1.288928652508955e-16,1.7665591999205214e-16,1.6601096235614757e-16,2.96552003572632e-16,0.0,0.14999999999999852,3.3116160074944384e-16,7.159582133430482e-17,0.14999999999999913,3.4396429892531767e-16,0.14999999999999933,3.4174052476743075e-16,2.0064380657700643e-16,0.10000000000000056,3.3262872321600026e-16,3.130833829124034e-16,0.1499999999999992,2.587687556829666e-16,0.0,0.0,1.7054911509590406e-16,0.14999999999999883,0.0
2024-09-01,3.290265815287739e-16,0.1499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0008336043754287e-16,0.1499999999999998,1.0877114012069348e-16,0.0,0.1499999999999998,0.0,0.1499999999999998,0.0,0.0,0.10000000000000052,0.0,0.0,0.1499999999999998,0.0,0.0,0.0,0.0,0.1499999999999998,2.983268749087247e-16
2024-10-01,0.0,3.6949610038305957e-16,9.107094128165804e-18,1.1420888878213392e-16,4.1525892348281236e-17,0.10000000000000066,8.950806192877261e-17,0.0,4.44555962892588e-18,0.0,0.0,3.469446951953611e-18,0.14999999999999963,2.4714250312304653e-17,0.0,0.14999999999999972,6.337179971151498e-17,0.14999999999999974,0.0,4.9789757399142e-17,0.14999999999999986,0.0,3.65566185265244e-17,0.14999999999999977,0.0,6.770641833443514e-17,0.0,0.0,0.14999999999999986,0.0
2024-11-01,0.0,0.0,0.0,0.14999999999999977,0.0,4.661401064558481e-16,0.0,1.2884591816772614e-16,0.0,0.0,0.0,0.14999999999999963,4.598418194489221e-16,0.0,0.0,0.14999999999999977,0.0,0.14999999999999977,0.0,0.0,0.1000000000000002,0.0,0.0,0.14999999999999977,0.0,0.0,0.0,0.0,0.14999999999999977,2.410384812643298e-16
